arxiv_id,topic,doc,rank,score,j1,j1_reason,j2,j2_reason
2001.07239v1,photo,kr_KR1020020047228A,1,7.5474,False,"후보 문헌은 전하 저장 장치 및 3차원 어레이 구조에 관한 것으로, 연구 아이디어의 광도파로 구조 제작과는 기술적 내용 및 해결하려는 문제가 다르다.",False,"후보 문헌은 3차원 전하 저장 메모리 어레이 제조에 관한 것으로, 다공성 실리콘 내 광도파로 구조 제작이라는 연구 아이디어의 기술 문제나 수단과 무관하다."
2001.07239v1,photo,kr_KR1020090098905A,2,7.5474,False,"후보 문헌은 BEoL 상호접속 구조물 제조에 관한 것으로, 연구 아이디어의 포러스 실리콘 기반 광도파로 제작과는 기술적 내용 및 적용 분야가 다르다.",False,"후보 문헌은 BEoL 상호접속 구조물의 유전율 감소 및 비아 형성 공정을 다루며, 다공성 실리콘 기반 광도파로 구조 제작과는 기술 문제와 수단 모두 무관하다."
2001.07239v1,photo,us_US20200013620A1,3,7.4945,False,"연구 아이디어는 다공성 실리콘 내 광도파 구조 제작에 관한 것이고, 후보 문헌은 EUV 리소트 및 하드 마스크 선택성을 위한 패턴화 방식에 관한 것으로, 다루는 기술 문제와 수단이 다르다.",False,"후보 문헌은 EUV 리소그래피용 하드마스크/포토레지스트 선택도 개선 기법을 다루며, 다공성 실리콘 내 광도파로 제작이나 패턴화된 기공 충전을 통한 광 가이딩 구조 형성이라는 연구 아이디어의 기술 문제나 수단과 무관하다."
2001.07239v1,photo,us_US20090194876A1,4,7.1671,False,"후보 문헌은 Cu/Low-k 유전체 적층 구조에 대한 내용으로, 연구 아이디어의 다공성 실리콘 내 웨이브가이드 제작과는 기술적인 문제 및 수단이 상이함.",False,"후보 문헌은 Cu/저유전율 절연체 인터커넥트 구조에 관한 것으로, 다공성 실리콘 기반 광도파로 제작이라는 연구 아이디어의 기술 문제나 수단과 무관하다."
2001.07239v1,photo,kr_1020230142437,5,7.0609,False,"후보 문헌은 산화 갈륨-탄화 규소 포토디텍터 제조 방법에 대한 내용으로, 연구 아이디어에서 다루는 다공성 실리콘 내 임베디드 웨이브가이드 구조 제작과는 기술적인 문제 및 수단이 상이함.",False,"후보 문헌은 산화갈륨-탄화규소 포토디텍터 제조 공정을 다루며, 연구 아이디어의 다공성 실리콘 기반 도파관 구조 제작 및 광 가이딩 기술과는 기술 문제나 수단이 겹치지 않는다."
2001.07239v1,photo,kr_1020080109754,6,6.6715,False,"후보 문헌은 플래시 메모리 소자 제조에 관한 것으로, 연구 아이디어의 다공성 실리콘 내 웨이브가이드 구조 제작과는 기술적인 문제 및 수단이 상이하다.",False,"후보 문헌은 플래시 메모리 소자의 폴리실리콘 게이트 구조에 관한 것으로, 다공성 실리콘 기반 광도파로 제작이라는 연구 아이디어의 기술 문제나 수단과 무관하다."
2001.07239v1,photo,us_US20030001196A1,7,6.6715,False,"후보 문헌은 비휘발성 메모리 소자 및 제조 방법에 관한 것으로, 연구 아이디어에서 다루는 다공성 실리콘 내 임베디드 웨이브가이드 구조 제작과는 기술적인 문제 및 수단이 상이하다.",False,"후보 문헌은 비휘발성 메모리 소자의 게이트/전하저장층 구조에 관한 것으로, 다공성 실리콘 기반 광도파로 제작 및 광 가이딩 기술과는 기술 문제와 수단이 전혀 다르다."
2001.07239v1,photo,us_US20040048433A1,8,6.6715,False,"후보 문헌은 메모리 집적 회로 제조 방법으로, 연구 아이디어의 다공성 실리콘 내 웨이브가이드 구조 제작과는 기술 문제 및 수단이 상이함.",False,"후보 문헌은 메모리 집적회로 제조를 위한 트렌치 기반 소자 분리 공정을 다루며, 다공성 실리콘 기반 광도파로 제작이라는 연구 아이디어의 기술 문제나 수단과 무관하다."
2001.07239v1,photo,us_US20060281266A1,9,6.6715,False,"후보 문헌은 스페이서 기술을 이용한 식각 마스크 제어에 관한 것으로, 연구 아이디어에서 다루는 다공성 실리콘 내 웨이브가이드 구조 제작과는 기술적인 내용이 다르다.",False,"후보 문헌은 피치 배증 기법의 스페이서 형성 및 위치 제어에 관한 반도체 패터닝 기술로, 다공성 실리콘 내 도파관 구조 형성 및 광 가이딩과는 기술 문제와 수단이 전혀 다르다."
2001.07239v1,photo,kr_KR1020230089375A,10,6.4543,True,두 문서 모두 포토리소그래피 기술을 사용하여 기판에 패턴을 형성하고 식각 공정을 거치는 기술 수단을 다루고 있기 때문이다.,False,"후보 문헌은 Fe-Ni 합금 미세 메탈 마스크 제조를 위한 도금 및 식각 공정을 다루며, 다공성 실리콘 내 광도파로 구조 형성이라는 연구 아이디어의 기술 문제나 수단(기공 충전, 광가이딩)과 무관하다."
2211.10252v1,oxidation_diffusion,kr_1020090089522,1,19.5943,False,"후보 문헌은 불휘발성 메모리 소자 제조 방법에 관한 것으로, 연구 아이디어에서 다루는 SiO2-SiC 인터페이스의 특성 분석과는 기술적인 내용이 다르다.",False,"후보 문헌은 비휘발성 메모리 소자의 트렌치 소자분리 및 캡핑막 형성 공정에 관한 것으로, SiO2-SiC 계면 특성 및 뮤온 스핀 회전 분광법을 이용한 계면 결함 분석이라는 연구 아이디어의 기술 문제나 수단과 무관하다."
2211.10252v1,oxidation_diffusion,kr_KR1020170046093A,2,17.2471,False,"연구 아이디어는 SiO2-SiC 인터페이스의 결함 및 캐리어 농도 분석에 관한 반면, 후보 문헌은 게이트 구조와 도핑된 산화물 층을 포함하는 반도체 소자 자체에 관한 것으로, 다루는 기술 문제나 수단이 다르다.",False,"후보 문헌은 게이트 스택 및 스페이서 구조에 관한 반도체 소자 특허로, SiO2-SiC 계면의 결함 및 캐리어 농도를 LE-μSR로 분석하는 연구 아이디어와 기술 문제나 수단이 겹치지 않는다."
2211.10252v1,oxidation_diffusion,us_US20130221527A1,3,14.2708,False,"연구 아이디어는 SiO2-SiC 인터페이스의 구조적 변화와 전하 캐리어 농도 분석에 관한 것이고, 후보 문헌은 금속 배선 구조의 전자기적 이동 저항 및 저항에 관한 것으로 기술적인 문제와 수단이 다르다.",False,"후보 문헌은 인터커넥트 금속 캡 구조와 전기이동 저항에 관한 것으로, SiO2-SiC 계면 특성 분석이나 LE-μSR 기술과 관련이 없다."
2211.10252v1,oxidation_diffusion,us_US20050263829A1,4,13.9752,False,"The research idea focuses on characterizing the SiO2-SiC interface using muon spin rotation, investigating defects and carrier concentrations, while the candidate document describes phase change memory devices with an oxidation barrier layer, addressing a different technical problem and utilizing di",False,"후보 문헌은 상변화 메모리 소자 구조 및 제조방법에 관한 것으로, SiO2-SiC 계면 특성 및 μSR 분석과 관련된 기술 문제나 수단을 다루지 않는다."
2211.10252v1,oxidation_diffusion,us_US20080278990A1,5,13.9752,False,"The research idea focuses on characterizing the SiO2-SiC interface using muon spin rotation, investigating defects and carrier concentrations, while the candidate document describes resistive-switching memory elements with metal oxides, addressing a different technology and problem domain despite bo",False,후보 문헌은 저항변화 메모리 소자에 관한 것으로 SiO2-SiC 계면 특성 분석이나 LE-μSR을 이용한 계면 결함/캐리어 농도 연구와 기술 문제 및 수단이 전혀 겹치지 않는다.
2211.10252v1,oxidation_diffusion,us_US20040048157A1,6,13.7164,False,"연구 아이디어는 SiO2-SiC 인터페이스의 구조적 변화 및 전하 캐리어 농도 분석에 관한 반면, 후보 문헌은 리튬 바나듐 산화물 박막 배터리의 제조 및 사용에 관한 것으로, 기술적인 문제와 수단이 다르다.",False,"후보 문헌은 리튬 바나듐 산화물 박막 배터리에 관한 것으로, SiO2-SiC 계면 및 LE-µSR 분석과 기술적으로 무관하다."
2211.10252v1,oxidation_diffusion,us_US20130214234A1,7,13.322,False,"연구 아이디어는 SiO2-SiC 인터페이스의 구조적 변화 및 전하 캐리어 농도 분석에 관한 것이고, 후보 문헌은 저항 스위칭 소자 및 제조 방법에 관한 것으로 기술적인 문제와 수단이 다르다.",False,"후보 문헌은 저항성 스위칭 소자 구조에 관한 것으로 SiO2-SiC 계면 특성 분석이나 LE-μSR, NO 어닐링을 통한 계면 트랩 감소와 무관하다."
2211.10252v1,oxidation_diffusion,kr_1020230142437,8,13.2795,False,"후보 문헌은 산화갈륨-탄화규소 포토디텍터 제조 방법에 관한 것으로, 연구 아이디어의 SiO2-SiC 인터페이스 분석과는 기술적인 문제 및 수단이 다르다.",False,"후보 문헌은 산화갈륨-탄화규소 포토디텍터 제조 공정에 관한 것으로, SiO2-SiC 계면의 결함/전하 특성을 μSR로 분석하는 연구 아이디어와 기술적 문제나 수단이 겹치지 않는다."
2211.10252v1,oxidation_diffusion,us_US20080188011A1,9,13.1724,False,"The research idea focuses on characterizing the SiO2-SiC interface using muon spin rotation, while the candidate document describes an apparatus for temperature control during thick film material cleaving and implantation, addressing different technical problems and utilizing different methods.",False,"후보 문헌은 두꺼운 필름 재료의 벽개 공정 중 온도 제어 장치에 관한 것으로, SiO2-SiC 계면의 뮤온 스핀 회전 분광법을 이용한 계면 특성 분석이라는 연구 아이디어와 기술 문제 및 기술 수단이 전혀 겹치지 않는다."
2211.10252v1,oxidation_diffusion,us_US20030207540A1,10,13.1698,False,"연구 아이디어는 SiO2-SiC 인터페이스의 결함 및 캐리어 농도 변화를 LE-$μ$SR로 분석하는 반면, 후보 문헌은 LaAlO3 박막을 게이트 유전체로 사용하는 기술에 관한 것으로, 다루는 기술 문제나 수단이 다르다.",False,"후보 문헌은 ALD 기반 LaAlO3 게이트 유전체 형성 방법에 관한 것으로, SiO2-SiC 계면의 μSR 분석이나 NO 어닐링을 통한 계면 트랩 감소 연구와 기술 문제나 수단이 겹치지 않는다."
2501.07168v1,oxidation_diffusion,us_US20040048157A1,1,14.2515,False,"후보 문헌은 리튬-바나듐 산화막 박막 배터리에 관한 것으로, 연구 아이디어에서 다루는 고에너지 펄스 레이저 어닐링을 이용한 실리콘 다이오드의 누설 전류 문제와 기술적으로 관련이 없습니다.",False,"후보 문헌은 리튬 바나듐 산화물 박막 배터리에 관한 것으로, 실리콘 다이오드의 펄스 레이저 어닐링 및 누설전류와 전혀 다른 기술 분야와 문제를 다룬다."
2501.07168v1,oxidation_diffusion,kr_KR1020200133594A,2,13.1155,False,"후보 문헌은 산화갈륨 쇼트키 다이오드의 구조 및 제조 방법에 관한 것으로, 연구 아이디어에서 다루는 고에너지 펄스 레이저 어닐링에 의한 불순물 및 누설 전류 문제는 다루지 않습니다.",False,"이 문헌은 산화갈륨 쇼트키 다이오드의 도펀트 확산에 의한 장벽 높이 제어 구조에 관한 것으로, 실리콘 PLA 공정과 누설전류, 결함, DLTS 분석이라는 연구 아이디어의 핵심 기술 문제나 수단과 무관하다."
2501.07168v1,oxidation_diffusion,kr_KR1020170046093A,3,11.9429,False,"후보 문헌은 게이트 구조 및 도핑된 스페이서에 관한 것으로, 연구 아이디어인 고에너지 펄스 레이저 어닐링이 Si 다이오드의 누설 전류에 미치는 불순물 영향과는 기술적 내용이 다르다.",False,"후보 문헌은 게이트 스택 및 스페이서 도핑 구조에 관한 것으로, 펄스 레이저 어닐링에 의한 결함/불순물과 누설전류 문제를 다루는 연구 아이디어와 기술적 문제나 수단이 일치하지 않는다."
2501.07168v1,oxidation_diffusion,kr_KR100630437B1,4,11.9291,False,"후보 문헌은 유기물 저항 메모리 장치에 관한 것으로, 연구 아이디어의 Si 다이오드와 PLA를 통한 불순물 및 결함 제어 기술과는 다른 기술 분야 및 문제를 다룬다.",False,"후보 문헌은 폴리이미드 기반 유기물 저항 메모리 소자에 관한 것으로, 연구 아이디어의 실리콘 다이오드 펄스 레이저 어닐링 및 결함/불순물에 의한 누설전류 문제와 기술적 공통점이 없다."
2501.07168v1,oxidation_diffusion,us_US20070210296A1,5,11.1996,False,"후보 문헌은 상변화 메모리 전극 소재에 관한 것으로, 연구 아이디어에서 다루는 Si 다이오드의 고에너지 펄스 레이저 어닐링 시 불순물 및 누설 전류 문제와 기술적 관련성이 낮습니다.",False,"후보 문헌은 상변화 메모리 소자의 전극 재료 및 접착 구조에 관한 것으로, 연구 아이디어의 펄스 레이저 어닐링에 의한 실리콘 다이오드 누설전류 및 불순물/결함 영향과는 기술 문제와 수단이 전혀 다르다."
2501.07168v1,oxidation_diffusion,us_US20060034116A1,6,10.0636,False,"후보 문헌은 상변화 메모리 셀 구조에 대한 내용으로, 연구 아이디어에서 다루는 고에너지 펄스 레이저 어닐링이 Si 다이오드 누설 전류에 미치는 영향과는 기술적인 관련성이 낮습니다.",False,"후보 문헌은 상변화 메모리 셀 구조에 관한 것으로, 펄스 레이저 어닐링에 의한 불순물 및 누설전류 영향을 다루는 연구 아이디어와 기술 문제나 수단이 겹치지 않는다."
2501.07168v1,oxidation_diffusion,kr_KR1020010098415A,7,9.8439,False,"The research idea focuses on the impact of impurities on leakage current in Si diodes after laser annealing, while the candidate document describes precursor source mixtures for CVD/ALD film deposition, addressing a different technology and problem domain.",False,"후보 문헌은 CVD/ALD용 전구체 혼합물 조성에 관한 것으로, 레이저 열처리에 의한 실리콘 다이오드의 누설전류 및 불순물/결함 거동이라는 연구 아이디어의 기술 문제나 수단과 무관하다."
2501.07168v1,oxidation_diffusion,kr_KR1020080043173A,8,9.8439,False,"후보 문헌은 저항성 메모리 소자 제조에 관한 것으로, 연구 아이디어인 고에너지 펄스 레이저 어닐링이 Si 다이오드의 누설 전류에 미치는 영향과는 기술적인 내용과 다릅니다.",False,"후보 문헌은 저항성 메모리 소자 구조 및 제조 방법에 관한 것으로, 연구 아이디어의 펄스 레이저 어닐링, 불순물/결함, 누설전류 문제와 기술적 연관성이 없다."
2501.07168v1,oxidation_diffusion,kr_1020100068373,9,9.7669,False,"후보 문헌은 실리사이드 형성 공정 관련 RTA를 다루고 있어, 연구 아이디어에서 다루는 고에너지 펄스 레이저 어닐링(PLA)과 기술 수단 및 문제 영역이 다르다.",False,"RTA를 이용한 실리사이드 하부전극 형성 공정에 관한 것으로, 펄스 레이저 어닐링에 의한 결함/불순물 및 누설전류 문제를 다루는 연구 아이디어와 기술적 문제 및 수단이 상이하다."
2501.07168v1,oxidation_diffusion,us_US20130221527A1,10,9.5447,False,"후보 문헌은 금속 배선 구조와 관련된 내용으로, 연구 아이디어에서 다루는 고에너지 펄스 레이저 어닐링 시 불순물이 누설 전류에 미치는 영향과는 기술적인 관련성이 낮습니다.",False,"후보 문헌은 상호연결 구조의 금속 캡 및 전자이동 저항 개선 기술로, 펄스 레이저 어닐링에 의한 불순물/결함 및 누설전류 문제를 다루는 연구 아이디어와 기술적 문제나 수단이 겹치지 않는다."
2411.10777v2,oxidation_diffusion,us_US20130221527A1,1,14.2314,False,"후보 문헌은 금속 배선 구조와 관련된 내용으로, 연구 아이디어에서 다루는 SiC 에피레이어의 캐리어 수명 연장 기술과는 기술적인 문제 및 수단이 상이하다.",False,"후보 문헌은 금속 배선의 전기이동 저항 및 인터커넥트 구조에 관한 것으로, SiC 에피층의 소수캐리어 수명 향상을 위한 열산화 및 수소어닐링 기술과 기술적 문제나 수단이 전혀 겹치지 않는다."
2411.10777v2,oxidation_diffusion,kr_1020090089522,2,13.7762,False,"후보 문헌은 불휘발성 메모리 소자 제조 방법에 관한 것으로, 연구 아이디어에서 다루는 SiC 에피레이어의 캐리어 수명 연장 기술과는 기술적인 문제 및 수단이 상이하다.",False,"후보 문헌은 비휘발성 메모리 소자의 트렌치 소자분리 및 캡핑막 형성 공정에 관한 것으로, 4H-SiC 소수 캐리어 수명 향상을 위한 열산화 및 수소 어닐링 기술과는 기술 문제와 수단이 전혀 다르다."
2411.10777v2,oxidation_diffusion,us_US20050263829A1,3,12.4038,False,"후보 문헌은 상변화 메모리 소자 제조에 관한 내용으로, 연구 아이디어에서 다루는 SiC 에피레이어의 캐리어 수명 연장 기술과는 기술적 내용 및 해결하고자 하는 문제가 다르다.",False,"후보 문헌은 상변화 메모리 소자 구조 및 제조 방법에 관한 것으로, 4H-SiC 에피레이어의 소수 캐리어 수명 향상을 위한 열산화 및 수소 어닐링 기술과 기술 문제나 수단이 전혀 겹치지 않는다."
2411.10777v2,oxidation_diffusion,us_US20080278990A1,4,10.9801,False,"후보 문헌은 저항 스위칭 메모리 소자에 관한 것으로, 연구 아이디어에서 다루는 SiC 에피레이어의 캐리어 수명 연장 기술과는 기술적 내용 및 해결하고자 하는 문제가 다르다.",False,"후보 문헌은 저항변화 메모리 소자 구조에 관한 것으로, 4H-SiC 에피층의 캐리어 수명 및 결함 제어를 다루는 연구 아이디어와 기술 문제나 수단이 겹치지 않는다."
2411.10777v2,oxidation_diffusion,kr_1020230142437,5,10.5326,False,"후보 문헌은 산화갈륨-탄화규소 포토디텍터 제조 방법에 관한 것으로, 연구 아이디어에서 다루는 4H-SiC 에피레이어의 소수 캐리어 수명 연장과는 기술적 내용이 다르다.",False,"후보 문헌은 산화갈륨-SiC 포토디텍터 제조 및 산소 공공 감소를 다루며, 연구 아이디어의 P형 4H-SiC 에피층 소수캐리어 수명 향상을 위한 열산화 및 수소 어닐링을 통한 탄소 공공 제거 기술과는 대상 결함, 재료 시스템, 공정 목적이 모두 달라 선행기술 검토 대상으로 보기 어렵다."
2411.10777v2,oxidation_diffusion,kr_KR1020170046093A,6,10.4029,False,"후보 문헌은 게이트 구조와 관련된 반도체 소자 제조 기술을 다루고 있으며, 연구 아이디어는 SiC 에피레이어의 캐리어 수명 연장 기술을 다루므로, 기술적인 내용이 서로 다르다.",False,"후보 문헌은 게이트 스택 및 스페이서 구조에 관한 것으로, SiC 에피층의 캐리어 수명 향상을 위한 열산화 및 수소 어닐링 기술과 무관하다."
2411.10777v2,oxidation_diffusion,us_US20040048157A1,7,10.2744,False,"후보 문헌은 리튬-바나듐 산화막 박막 배터리에 관한 것으로, 연구 아이디어인 SiC 에피레이어의 소수 캐리어 수명 연장에 대한 기술 문제나 기술 수단을 다루지 않습니다.",False,후보 문헌은 리튬 박막전지 기술로 4H-SiC 캐리어 수명 및 결함 제어와 전혀 무관하다.
2411.10777v2,oxidation_diffusion,us_US7153743B2,8,10.2445,False,"후보 문헌은 비휘발성 메모리 소자 제조 방법에 관한 것으로, 연구 아이디어에서 다루는 SiC 에피레이어의 캐리어 수명 연장 기술과는 기술적인 내용이 상이하다.",False,"후보 문헌은 비휘발성 메모리 소자의 제어 게이트 패턴 및 트렌치 식각 공정에 관한 것으로, 4H-SiC 에피층의 탄소 공극 결함 및 소수 캐리어 수명 개선이라는 연구 아이디어의 기술 문제나 수단과 무관하다."
2411.10777v2,oxidation_diffusion,kr_KR1020160093551A,9,9.9261,False,"후보 문헌은 3D 소자 제작을 위한 박막 증착 방법에 관한 것으로, SiC의 캐리어 수명 연장과는 직접적인 관련이 없습니다. 기술적인 수단이나 해결하려는 문제가 다릅니다.",False,"후보 문헌은 3D NAND용 산화규소/질화규소 박막 증착 전구체 및 CVD/ALD 공정에 관한 것으로, 4H-SiC 에피레이어의 탄소공극 결함 및 소수캐리어 수명 향상을 다루는 연구 아이디어와 기술 문제 및 수단이 전혀 겹치지 않는다."
2411.10777v2,oxidation_diffusion,kr_KR1020060120974A,10,9.3686,False,"후보 문헌은 플래시 메모리 소자 제조 방법에 관한 것으로, 연구 아이디어인 SiC 에피레이어의 소수 캐리어 수명 연장에 대한 기술과는 다른 기술 문제를 다룬다.",False,"후보 문헌은 플래시 메모리 소자의 플로팅 게이트 제조 공정에 관한 것으로, 4H-SiC 에피층의 캐리어 수명 향상을 위한 열산화 및 수소 어닐링 기술과는 기술 분야, 문제, 수단이 전혀 관련이 없다."
2202.01777v3,oxidation_diffusion,kr_KR1020170046093A,1,14.9785,False,"후보 문헌은 게이트 구조물과 도핑된 스페이서에 관한 내용으로, 연구 아이디어에서 다루는 focused ion beam을 이용한 산화물 반도체의 캐리어 밀도 및 상전이 조절과는 기술적 내용이 다르다.",False,"후보 문헌은 게이트 스택 및 스페이서 도핑 구조에 관한 반도체 소자 특허로, FIB를 이용한 산화물 반도체의 캐리어 밀도 조절이나 상전이 조작이라는 연구 아이디어의 기술 문제나 수단과 무관하다."
2202.01777v3,oxidation_diffusion,kr_1020230142437,2,14.4491,False,"본 연구 아이디어는 FIB를 이용한 산화물 반도체의 캐리어 밀도 및 상전이 조절에 관한 것이고, 후보 문헌은 산화갈륨-탄화규소 포토디텍터 제조 방법에 관한 것으로, 기술 수단과 다루는 소재가 다르므로 선행기술 검토 대상으로 보기 어렵다.",False,"후보 문헌은 산화갈륨-탄화규소 포토디텍터를 RF-스퍼터와 산소 열처리로 제작하는 방법에 관한 것으로, FIB를 이용한 산화물 반도체의 캐리어 농도 및 상전이 조절이라는 연구 아이디어의 기술 수단이나 문제와 직접적인 관련이 없다."
2202.01777v3,oxidation_diffusion,us_US20040048157A1,3,13.7164,False,"The research idea focuses on modifying oxide semiconductors with FIB to tune carrier density and phase transitions, while the document describes a lithium vanadium oxide thin-film battery, addressing a different application and not the same technical problem or means.",False,"후보 문헌은 리튬 바나듐 산화물 박막 배터리 제조에 관한 것으로, FIB를 이용한 산화물 반도체의 캐리어 농도 및 상전이 조절이라는 연구 아이디어의 기술 문제나 수단과 무관하다."
2202.01777v3,oxidation_diffusion,us_US20090194876A1,4,12.916,False,"후보 문헌은 Cu/Low-k 배선 구조에 관한 것으로, 연구 아이디어의 산화물 반도체 캐리어 농도 조절 및 상전이 기술과는 기술적 내용 및 해결하려는 문제가 다르다.",False,"후보 문헌은 Cu/저유전율 절연체 상호연결 구조 및 제조 방법에 관한 것으로, FIB를 이용한 산화물 반도체의 캐리어 밀도 및 상전이 조정이라는 연구 아이디어의 기술 문제나 수단과 무관하다."
2202.01777v3,oxidation_diffusion,us_US20050263829A1,5,12.6873,False,"후보 문헌은 상변화 메모리 소자 제조에 관한 것으로, 연구 아이디어에서 다루는 산화물 반도체의 캐리어 밀도 조절 및 상전이 제어와 기술적 내용이 다르다.",False,"후보 문헌은 상변화 메모리 소자의 산화 방지층 및 구조적 제조 방법을 다루며, FIB를 이용한 산화물 반도체의 캐리어 밀도 조절이나 광학적 특성 변화라는 연구 아이디어의 기술 문제나 수단과 무관하다."
2202.01777v3,oxidation_diffusion,us_US20130168666A1,6,11.5943,False,"후보 문헌은 일반적인 반도체 소자 구조 및 제조 방법에 관한 것으로, 연구 아이디어에서 다루는 focused ion beam을 이용한 산화물 반도체의 캐리어 밀도 및 상전이 조절과는 기술적 내용이 다르다.",False,"후보 문헌은 일반적인 트랜지스터 소자 구조와 제조 방법을 다루며, FIB를 이용한 산화물 반도체의 캐리어 농도 조절이나 상전이 제어라는 연구 아이디어의 기술 문제나 수단과 무관하다."
2202.01777v3,oxidation_diffusion,kr_KR1020050029693A,7,11.394,False,"후보 문헌은 불휘발성 메모리 소자 구조에 관한 것으로, 연구 아이디어인 산화물 반도체 내 캐리어 밀도 및 상전이 조절과는 기술적인 내용이 상이하다.",False,"후보 문헌은 플래시 메모리의 부유게이트/제어게이트 구조에 관한 것으로, FIB를 이용한 산화물 반도체의 캐리어 밀도 및 상전이 조정이라는 연구 아이디어의 기술 문제나 수단과 무관하다."
2202.01777v3,oxidation_diffusion,us_US20070072439A1,8,11.3182,True,"Both address the use of zinc oxide as an oxide semiconductor and explore methods to modify its properties, though the candidate document focuses on crystallization for TFTs while the research idea focuses on carrier density tuning with FIB.",False,"후보 문헌은 산화물 반도체 박막트랜지스터의 소자 구조 및 제조 공정에 관한 것으로, FIB를 이용한 캐리어 밀도 조절이나 상전이 조작이라는 연구 아이디어의 핵심 기술 수단과 무관하다."
2202.01777v3,oxidation_diffusion,kr_1020090005381,9,10.9452,False,"후보 문헌은 전이금속 실리사이드 나노 결정화 기반 메모리 소자 제조에 관한 것으로, 연구 아이디어의 산화물 반도체 캐리어 밀도 조절 및 상전이 제어와 기술적 관련성이 낮다.",False,"후보 문헌은 전이금속 실리사이드 나노결정 메모리 소자 제조에 관한 것으로, FIB를 이용한 산화물 반도체의 캐리어 밀도 및 상전이 조절이라는 연구 아이디어의 기술 문제나 수단과 무관하다."
2202.01777v3,oxidation_diffusion,kr_1020100078538,10,10.6215,True,"두 기술 모두 이온 빔을 사용하여 산화물 반도체의 특성을 제어하고, 특히 이온 주입과 어닐링을 통해 물질의 전기적 특성을 변화시키는 공통점을 가지고 있기 때문이다.",False,"이온주입과 어닐링을 이용한 절연층 제조라는 점에서 공정 요소는 유사하지만, FIB를 이용한 산화물 반도체의 국소적 광학적 특성 및 상전이 온도 조절이라는 연구 아이디어의 핵심 기술 문제와는 무관한 비휘발성 메모리 터널 절연층 제조 기술이다."
0501298v2,oxidation_diffusion,us_US20130221527A1,1,11.6849,False,"후보 문헌은 전선 구조와 금속 캡핑에 관한 것으로, 연구 아이디어의 자성 반도체 이종 구조의 퀴리 온도 조절과는 기술적 내용이 다르다.",False,"후보 문헌은 금속 상호연결 구조의 전기이동 저항성 개선에 관한 것으로, (Ga,Mn)As 강자성 반도체의 큐리온도 조절이나 나노패터닝을 통한 어닐링 효과와는 기술적 문제와 수단이 전혀 다르다."
0501298v2,oxidation_diffusion,kr_KR1020170046093A,2,10.6378,False,"후보 문헌은 게이트 구조와 도핑된 스페이서에 관한 것으로, 연구 아이디어의 자성 반도체 이종구조의 퀴리 온도 조절과는 기술적 내용이 다르다.",False,"후보 문헌은 CMOS 게이트 구조물의 도핑된 일함수 금속 스택에 관한 것으로, (Ga,Mn)As 강자성 반도체의 큐리온도 및 나노패터닝을 통한 어닐링 효과와는 기술 문제나 수단이 전혀 다르다."
0501298v2,oxidation_diffusion,kr_1020230142437,3,10.1155,False,"후보 문헌은 산화 갈륨-탄화 규소 포토디텍터 제조 방법에 관한 것으로, 연구 아이디어의 자성 반도체 이종구조의 퀴리 온도 조절과는 기술적인 내용과 해결하려는 문제가 다르다.",False,"후보 문헌은 산화갈륨-탄화규소 포토디텍터 제조 공정을 다루며, (Ga,Mn)As 강자성 반도체의 나노패터닝을 통한 큐리온도 조절이라는 연구 아이디어의 기술 문제나 수단과 무관하다."
0501298v2,oxidation_diffusion,kr_1020090089522,4,9.7261,False,"후보 문헌은 불휘발성 메모리 소자 제조 방법에 관한 것으로, 연구 아이디어의 자성 반도체 이종구조의 퀴리 온도 조절과는 기술적인 문제 및 수단이 다르다.",False,"후보 문헌은 비휘발성 메모리 소자의 플로팅 게이트 및 소자분리 공정에 관한 것으로, (Ga,Mn)As 강자성 반도체의 퀴리온도 조절이나 나노패터닝을 통한 어닐링 효과와는 기술 문제와 수단이 전혀 다르다."
0501298v2,oxidation_diffusion,kr_KR1020200133594A,5,9.5447,False,"후보 문헌은 산화갈륨 기반 쇼트키 다이오드에 관한 것으로, 연구 아이디어의 강자성 반도체 이종구조의 퀴리 온도 조절과는 기술적 내용 및 다루는 문제가 다르다.",False,"후보 문헌은 산화갈륨 쇼트키 다이오드의 도펀트 확산 구조에 관한 것으로, (Ga,Mn)As 강자성 반도체의 나노패터닝을 통한 퀴리온도 조절이라는 연구 아이디어와 기술 문제 및 수단이 전혀 다르다."
0501298v2,oxidation_diffusion,us_US20040048157A1,6,9.3757,False,"연구 아이디어는 자성 반도체 헤테로구조의 퀴리 온도 조절에 관한 것이고, 후보 문헌은 리튬 바나듐 산화물 박막 배터리에 관한 것으로 기술 분야와 해결하려는 문제가 완전히 다르다.",False,"후보 문헌은 리튬 바나듐 산화물 박막 배터리에 관한 것으로, (Ga,Mn)As 강자성 반도체의 퀴리 온도 조작이나 나노패터닝을 통한 결함 제거와 전혀 다른 기술 분야와 문제를 다룬다."
